state,district,category,indicator_no,indicator,nfhs6_value,nfhs5_value,small_sample_flag,boundary_change_single_round
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,56,Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.7,0.0,True,False
Ladakh,Leh Ladakh,Treatment of Childhood Diseases (children under age 5 years),57,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),0.0,10.9,False,False
Ladakh,Leh Ladakh,Treatment of Childhood Diseases (children under age 5 years),58,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.6,7.8,False,False
Ladakh,Leh Ladakh,Treatment of Childhood Diseases (children under age 5 years),59,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or,*,60.0,True,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,60,Children under age 3 years breastfed within one hour of birth9 (%),54.1,45.9,False,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,61,Children under age 6 months exclusively breastfed10 (%),*,63.2,True,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,62,Children under age 6 months currently breastfeeding10 (%),*,96.2,True,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,63,Children under age 6 months exclusively breastfed or breastfeeding and consuming plain water/other,*,69.8,True,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,64,Children age 6-8 months receiving solid or semi-solid food and breastmilk10 (%),*,*,True,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,65,"Breastfeeding children age 6-23 months receiving an adequate diet10, 11 (%)",16.9,23.3,True,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,66,"Non-breastfeeding children age 6-23 months receiving an adequate diet10, 11 (%)",*,*,True,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,67,"Total children age 6-23 months receiving an adequate diet10, 11 (%)",21.9,29.2,False,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,68,Children under 5 years who are stunted (height-for-age)12 (%),23.9,24.3,False,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,69,Children under 5 years who are wasted (weight-for-height)12 (%),9.5,17.2,False,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,70,Children under 5 years who are severely wasted (weight-for-height)13 (%),4.2,7.6,False,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,71,Children under 5 years who are underweight (weight-for-age)12 (%),13.5,19.0,False,False
Ladakh,Leh Ladakh,Child Feeding Practices and Nutritional Status of Children,72,Children under 5 years who are overweight (weight-for-height)14 (%),6.8,12.7,False,False
Ladakh,Leh Ladakh,Nutritional Status of Adults (age 15-49 years),73,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)15 (%),4.5,5.3,False,False
Ladakh,Leh Ladakh,Nutritional Status of Adults (age 15-49 years),74,Women who are overweight or obese (BMI ≥25.0 kg/m2)15 (%),29.2,30.2,False,False
Ladakh,Leh Ladakh,Women,75,Blood sugar level - high (141-160 mg/dl)16 (%),4.2,4.6,False,False
Ladakh,Leh Ladakh,Women,76,Blood sugar level - very high (>160 mg/dl)16 (%),2.5,0.7,False,False
Ladakh,Leh Ladakh,Women,77,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level16 (%),8.0,6.1,False,False
Ladakh,Leh Ladakh,Men,78,Blood sugar level - high (141-160 mg/dl)16 (%),4.8,4.2,False,False
Ladakh,Leh Ladakh,Men,79,Blood sugar level - very high (>160 mg/dl)16 (%),2.9,1.6,False,False
Ladakh,Leh Ladakh,Men,80,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level16 (%),9.8,6.4,False,False
Ladakh,Leh Ladakh,Women,81,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.6,8.7,False,False
Ladakh,Leh Ladakh,Women,82,Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm,2.7,0.7,False,False
Ladakh,Leh Ladakh,Women,83,Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to,19.1,12.8,False,False
Ladakh,Leh Ladakh,Men,84,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.2,9.2,False,False
Ladakh,Leh Ladakh,Men,85,Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm,3.5,0.8,False,False
Ladakh,Leh Ladakh,Men,86,Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to,20.0,14.7,False,False
Ladakh,Leh Ladakh,Men,87,Women having a bank or savings account that they themselves use (%),96.2,88.5,False,False
Ladakh,Leh Ladakh,Men,88,Women having a mobile phone that they themselves use (%),93.6,82.2,False,False
Ladakh,Leh Ladakh,Men,89,Women age 15-24 years who use hygienic methods of protection during their menstrual period17 (%),97.7,84.0,False,False
Ladakh,Leh Ladakh,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),90,Women age 15 years and above who use any kind of tobacco (%),0.5,4.4,False,False
Ladakh,Leh Ladakh,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),91,Men age 15 years and above who use any kind of tobacco (%),20.1,39.5,False,False
Ladakh,Leh Ladakh,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),92,Women age 15 years and above who consume alcohol (%),1.3,6.1,False,False
Ladakh,Leh Ladakh,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),93,Men age 15 years and above who consume alcohol (%),28.8,40.6,False,False
